sample_id,source_dataset,raw_file_path,rruff_id,mineral_name,compound_name,original_formula,display_formula_clean,normalized_formula,reduced_formula,chemical_family,sub_family,elements,contains_transition_metal,contains_3d_transition_metal,contains_4d_transition_metal,contains_5d_transition_metal,is_mixture,mixture_components,has_variable_formula,has_vacancy_symbol,has_mixed_occupancy,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,matbench_match_success,band_gap_eV,band_gap_class,is_metal,formation_energy,formation_energy_class,has_xrd,xrd_file_path,duplicate_rruff_id,duplicate_group_size,exclude_from_inorganic_main,quality_flags
R070430,RRUFF,Conichalcite__R070430__Raman__532______Raman_Data_Processed__b04d77e357e191c822698a902c27.txt,R070430,Conichalcite,Conichalcite,CaCu(AsO_4_)(OH),CaCu(AsO_4_)(OH),CaCu(AsO4)(OH),CaCuAsHO5,Sulfate,,"Al,As,Ca,Cl,Cr,Cu,F,Fe,H,K,La,Mg,Mn,Na,O,P,Pb,S,Ti,Zn",True,True,False,True,False,,False,False,False,False,False,True,True,True,0.2830999999999997,narrow_gap,False,-1.9686453533188888,stable,False,,True,6,False,
R070447,RRUFF,Conichalcite__R070447__Broad_Scan__532__0__unoriented__Raman_Data_Processed__719f782d3b153f9254ee896f79ea.txt,R070447,Conichalcite,Conichalcite,CaCu(AsO_4_)(OH),CaCu(AsO_4_)(OH),CaCu(AsO4)(OH),CaCuAsHO5,Sulfate,,"Al,As,Ca,Cr,Cu,Fe,H,K,La,Mg,Mn,Na,O,P,Pb,S,V,Zn",True,True,False,True,False,,False,False,False,False,False,True,True,True,0.2830999999999997,narrow_gap,False,-1.9686453533188888,stable,False,,True,8,False,
R120017,RRUFF,Conichalcite__R120017__Broad_Scan__532__0__unoriented__Raman_Data_Processed__abdd1020ce7a77e804804feb7b16.txt,R120017,Conichalcite,Conichalcite,CaCu(AsO_4_)(OH),CaCu(AsO_4_)(OH),CaCu(AsO4)(OH),CaCuAsHO5,Sulfate,,"As,Ca,Cu,H,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.2830999999999997,narrow_gap,False,-1.9686453533188888,stable,False,,True,6,False,
R061078,RRUFF,Copper__R061078__Raman__532______Raman_Data_Processed__74fcbf611957232d7b7627db8643.txt,R061078,Copper,Copper,Cu,Cu,Cu,Cu,Elemental/Native,,Cu,True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,0.0349214900000003,unstable,True,Copper__R061078__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__74fcbf611957232d7b7627db8643.txt,True,6,False,
R070329,RRUFF,Copper__R070329__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d6654a73e98189ef4dd2d55ab49f.txt,R070329,Copper,Copper,Cu,Cu,Cu,Cu,Elemental/Native,,Cu,True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,0.0349214900000003,unstable,False,,True,5,False,
R130560,RRUFF,Corderoite__R130560__Raman__532______Raman_Data_Processed__1e4acb8ed6b6a103621805897777.txt,R130560,Corderoite,Corderoite,Hg_3_S_2_Cl_2_,Hg_3_S_2_Cl_2_,Hg3S2Cl2,Hg3(SCl)2,Halide,,"Cl,Hg,S",True,False,False,True,False,,False,False,False,False,False,True,True,True,1.8038,semiconductor,False,-0.7437844228510715,stable,False,,True,6,False,
R190022,RRUFF,Corderoite__R190022__Raman__532______Raman_Data_Processed__96aaec7d93c95f4284fd5e2073a3.txt,R190022,Corderoite,Corderoite,Hg_3_S_2_Cl_2_,Hg_3_S_2_Cl_2_,Hg3S2Cl2,Hg3(SCl)2,Halide,,"Cl,Hg,S",True,False,False,True,False,,False,False,False,False,False,True,True,True,1.8038,semiconductor,False,-0.7437844228510715,stable,False,,True,6,False,
R040081,RRUFF,Cordierite__R040081-3__Raman__514__0-000__depolarized__Raman_Data_Processed__bebb186dd7fc6924453dd9eecd6f.txt,R040081,Cordierite,Cordierite,Mg_2_Al_4_Si_5_O_18_,Mg_2_Al_4_Si_5_O_18_,Mg2Al4Si5O18,Mg2Al4Si5O18,Silicate,,"Al,Ca,Cr,Fe,K,Mg,Mn,Na,Ni,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5817,wide_gap_insulator,False,-3.3372249901724134,highly_stable,True,Cordierite__R040081-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__bebb186dd7fc6924453dd9eecd6f.txt,True,34,False,
R040082,RRUFF,Cordierite__R040082-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7632d67b71b41c0c2f243c438e89.txt,R040082,Cordierite,Cordierite,Mg_2_Al_4_Si_5_O_18_,Mg_2_Al_4_Si_5_O_18_,Mg2Al4Si5O18,Mg2Al4Si5O18,Silicate,,"Al,Ca,Cr,Fe,K,Mg,Mn,Na,Ni,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5817,wide_gap_insulator,False,-3.3372249901724134,highly_stable,True,Cordierite__R040082-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__7632d67b71b41c0c2f243c438e89.txt,True,34,False,
R040084,RRUFF,Cordierite__R040084-3__Raman__514__0-000__depolarized__Raman_Data_Processed__3b7bfc6a0beeabf97307280df321.txt,R040084,Cordierite,Cordierite,Mg_2_Al_4_Si_5_O_18_,Mg_2_Al_4_Si_5_O_18_,Mg2Al4Si5O18,Mg2Al4Si5O18,Silicate,,"Al,Ca,Cr,Fe,H,K,Mg,Mn,Na,Ni,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.5817,wide_gap_insulator,False,-3.3372249901724134,highly_stable,True,Cordierite__R040084-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__3b7bfc6a0beeabf97307280df321.txt,True,32,False,
R100141,RRUFF,Cordierite__R100141__Raman__532______Raman_Data_Processed__66215a5538d88989389f19015ea3.txt,R100141,Cordierite,Cordierite,Mg_2_Al_4_Si_5_O_18_,Mg_2_Al_4_Si_5_O_18_,Mg2Al4Si5O18,Mg2Al4Si5O18,Silicate,,"Al,Mg,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5817,wide_gap_insulator,False,-3.3372249901724134,highly_stable,False,,True,6,False,
R100150,RRUFF,Cordierite__R100150__Raman__532______Raman_Data_Processed__e41006cbca73e5948ac38c67e87f.txt,R100150,Cordierite,Cordierite,Mg_2_Al_4_Si_5_O_18_,Mg_2_Al_4_Si_5_O_18_,Mg2Al4Si5O18,Mg2Al4Si5O18,Silicate,,"Al,Mg,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.5817,wide_gap_insulator,False,-3.3372249901724134,highly_stable,False,,True,6,False,
R050522,RRUFF,Corkite__R050522__Raman__532______Raman_Data_Processed__e5deb416084d46fcd2d8474f5ef7.txt,R050522,Corkite,Corkite,PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_,PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_,PbFe3(SO4)(PO4)(OH)6,Fe3PH6PbSO14,Sulfate,,"Al,As,Fe,H,La,O,P,Pb,S,Si",True,True,False,True,False,,False,False,False,False,False,True,True,True,1.3477,narrow_gap,False,-1.8847407890548216,stable,True,Corkite__R050522__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__e5deb416084d46fcd2d8474f5ef7.txt,True,6,False,
R070403,RRUFF,Corkite__R070403__Raman__532______Raman_Data_Processed__bccddd5328974867429a639f3473.txt,R070403,Corkite,Corkite,PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_,PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_,PbFe3(SO4)(PO4)(OH)6,Fe3PH6PbSO14,Sulfate,,"Fe,H,O,P,Pb,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.3477,narrow_gap,False,-1.8847407890548216,stable,False,,True,6,False,
R070491,RRUFF,Corkite__R070491__Raman__532______Raman_Data_Processed__a970b9fd5d8892aa57a9130c638b.txt,R070491,Corkite,Corkite,PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_,PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_,PbFe3(SO4)(PO4)(OH)6,Fe3PH6PbSO14,Sulfate,,"Fe,H,O,P,Pb,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.3477,narrow_gap,False,-1.8847407890548216,stable,False,,True,6,False,
R050469,RRUFF,Cornwallite__R050469__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3e02894caddd85286e549941e8e8.txt,R050469,Cornwallite,Cornwallite,Cu_5_(AsO_4_)_2_(OH)_4_,Cu_5_(AsO_4_)_2_(OH)_4_,Cu5(AsO4)2(OH)4,Cu5As2(HO3)4,Sulfate,,"As,Ca,Cu,Fe,H,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0763000000000002,metal_like,False,-1.236323068890435,stable,True,Cornwallite__R050469__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__3e02894caddd85286e549941e8e8.txt,True,8,False,
R110146,RRUFF,Cornwallite__R110146__Broad_Scan__532__0__unoriented__Raman_Data_Processed__205170da23f4d39efa6eb2127ded.txt,R110146,Cornwallite,Cornwallite,Cu_5_(AsO_4_)_2_(OH)_4_,Cu_5_(AsO_4_)_2_(OH)_4_,Cu5(AsO4)2(OH)4,Cu5As2(HO3)4,Sulfate,,"As,Cu,H,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0763000000000002,metal_like,False,-1.236323068890435,stable,False,,True,6,False,
R060258,RRUFF,Coronadite__R060258__Raman__532______Raman_Data_Processed__39424871a155ede8cb9d8bb12e8a.txt,R060258,Coronadite,Coronadite,Pb(Mn^4+^_6_Mn^3+^_2_)O_16_,Pb(Mn^4+^_6_Mn^3+^_2_)O_16_,Pb(Mn6Mn2)O16,Mn8PbO16,Oxide,,"Mn,O,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.1051999999999999,narrow_gap,False,-1.8608225383072,stable,False,,True,6,False,
R070320,RRUFF,Coronadite__R070320__Raman__532______Raman_Data_Processed__1993359c447fa202e02e21d976e0.txt,R070320,Coronadite,Coronadite,Pb(Mn^4+^_6_Mn^3+^_2_)O_16_,Pb(Mn^4+^_6_Mn^3+^_2_)O_16_,Pb(Mn6Mn2)O16,Mn8PbO16,Oxide,,"Mn,O,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.1051999999999999,narrow_gap,False,-1.8608225383072,stable,False,,True,6,False,
R090056,RRUFF,Coronadite__R090056__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1389f26500b4a7a8ca13ab3daf10.txt,R090056,Coronadite,Coronadite,Pb(Mn^4+^_6_Mn^3+^_2_)O_16_,Pb(Mn^4+^_6_Mn^3+^_2_)O_16_,Pb(Mn6Mn2)O16,Mn8PbO16,Oxide,,"Mn,O,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.1051999999999999,narrow_gap,False,-1.8608225383072,stable,False,,True,8,False,
R040096,RRUFF,Corundum__R040096-3__Raman__514__0-000__depolarized__Raman_Data_Processed__287ac2a537ff1cbd39080e8e130b.txt,R040096,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,True,Corundum__R040096-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__287ac2a537ff1cbd39080e8e130b.txt,True,22,False,
R060020,RRUFF,Corundum__R060020-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7b043c12e6d08174544c33480a7a.txt,R060020,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,Fe,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,True,Corundum__R060020-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__7b043c12e6d08174544c33480a7a.txt,True,22,False,
R100131,RRUFF,Corundum__R100131__Raman__532______Raman_Data_Processed__5ea630147e9b98244e0ba32b4944.txt,R100131,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
R100142,RRUFF,Corundum__R100142__Raman__532______Raman_Data_Processed__72ccdf5a0a75942c3b8e06e6eecf.txt,R100142,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
R110096,RRUFF,Corundum__R110096__Broad_Scan__532__0__unoriented__Raman_Data_Raw__0da9e4f112a3753fffee7ebaa276.txt,R110096,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,4,False,
R110097,RRUFF,Corundum__R110097__Broad_Scan__532__0__unoriented__Raman_Data_Raw__6bbd0f1999fd68f2fb487e0fb107.txt,R110097,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,4,False,
R110098,RRUFF,Corundum__R110098__Raman__532______Raman_Data_Processed__d645f9a921fdc35ac5cb8ccc9051.txt,R110098,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
R110099,RRUFF,Corundum__R110099__Raman__532______Raman_Data_Processed__d193618f7f5a400b8f744ead631e.txt,R110099,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
R110110,RRUFF,Corundum__R110110__Raman__532______Raman_Data_Processed__6efb6b12bec6bfc5ba468ae9cff0.txt,R110110,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
R110111,RRUFF,Corundum__R110111__Raman__532______Raman_Data_Processed__d6953e034478281f6f5e416aba5a.txt,R110111,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,5,False,
R110116,RRUFF,Corundum__R110116__Raman__532______Raman_Data_Processed__46e15421aa5e4683550b22ff68d2.txt,R110116,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,4,False,
R110117,RRUFF,Corundum__R110117__Raman__532______Raman_Data_Processed__97d615ca58f3ac571b5161273102.txt,R110117,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
R110119,RRUFF,Corundum__R110119__Raman__532______Raman_Data_Processed__a578897a5b5dfcf5b501ede91a7f.txt,R110119,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,True,6,False,
NO_ID_25,RRUFF,Corundum__X050042__Raman__785______Raman_Data_Processed__896204af281b1eb76ebf015b0068.txt,,Corundum,Corundum,Al_2_O_3_,Al_2_O_3_,Al2O3,Al2O3,Oxide,,"Al,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,4.4553,wide_gap_insulator,False,-3.35325318375,highly_stable,False,,False,1,False,
R060229,RRUFF,Cosalite__R060229__Raman__532______Raman_Data_Processed__fe839b2a327dcf6b6c6f3c908614.txt,R060229,Cosalite,Cosalite,Pb_2_Bi_2_S_5_,Pb_2_Bi_2_S_5_,Pb2Bi2S5,Bi2Pb2S5,Sulfide,,"As,Bi,Cu,Fe,La,Pb,S,Zn",True,True,False,True,False,,False,False,False,False,False,True,True,True,0.7227999999999994,narrow_gap,False,-0.7794202562847224,stable,False,,True,6,False,
R060625,RRUFF,Cosalite__R060625__Broad_Scan__532__0__unoriented__Raman_Data_Processed__28f4337ee1c1ea581db1d3a4c5e7.txt,R060625,Cosalite,Cosalite,Pb_2_Bi_2_S_5_,Pb_2_Bi_2_S_5_,Pb2Bi2S5,Bi2Pb2S5,Sulfide,,"Bi,Pb,S",False,False,False,False,False,,False,False,False,False,False,True,True,True,0.7227999999999994,narrow_gap,False,-0.7794202562847224,stable,False,,True,6,False,
R060988,RRUFF,Cosalite__R060988__Raman__532______Raman_Data_Processed__252134e24e881a872ee6e9e404a1.txt,R060988,Cosalite,Cosalite,Pb_2_Bi_2_S_5_,Pb_2_Bi_2_S_5_,Pb2Bi2S5,Bi2Pb2S5,Sulfide,,"Bi,Pb,S",False,False,False,False,False,,False,False,False,False,False,True,True,True,0.7227999999999994,narrow_gap,False,-0.7794202562847224,stable,False,,True,6,False,
R060655,RRUFF,Cotunnite__R060655__Broad_Scan__532__0__unoriented__Raman_Data_Processed__675661c5e69edb1f2db8a067d31f.txt,R060655,Cotunnite,Cotunnite,PbCl_2_,PbCl_2_,PbCl2,PbCl2,Halide,,"Cl,Cu,Fe,Pb,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.0963,wide_gap_insulator,False,-1.54118623884,stable,False,,True,6,False,
R060129,RRUFF,Covellite__R060129-3__Raman__514__0-000__depolarized__Raman_Data_Processed__44373626e11dc42f56350aa76388.txt,R060129,Covellite,Covellite,CuS,CuS,CuS,CuS,Sulfide,,"Cu,Fe,S,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.46015320453124975,marginally_stable,True,Covellite__R060129-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__44373626e11dc42f56350aa76388.txt,True,24,False,
R060143,RRUFF,Covellite__R060143-3__Raman__514__0-000__depolarized__Raman_Data_Processed__76449f6750cd2f0f2de828929d9b.txt,R060143,Covellite,Covellite,CuS,CuS,CuS,CuS,Sulfide,,"Cu,Fe,S,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.46015320453124975,marginally_stable,True,Covellite__R060143-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__76449f6750cd2f0f2de828929d9b.txt,True,24,False,
R060306,RRUFF,Covellite__R060306-3__Raman__514__0-000__depolarized__Raman_Data_Processed__93d353091b15d432926d532b85c2.txt,R060306,Covellite,Covellite,CuS,CuS,CuS,CuS,Sulfide,,"Cu,Fe,S,Zn",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.46015320453124975,marginally_stable,True,Covellite__R060306-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__93d353091b15d432926d532b85c2.txt,True,22,False,
R070404,RRUFF,Crednerite__R070404__Raman__532______Raman_Data_Processed__3081f91a946f4076de28d3fef7b9.txt,R070404,Crednerite,Crednerite,CuMnO_2_,CuMnO_2_,CuMnO2,MnCuO2,Oxide,,"Cu,Mn,O",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0074999999999998,metal_like,False,-1.5484139208650003,stable,False,,True,6,False,
R060648,RRUFF,Cristobalite__R060648__Raman__532______Raman_Data_Processed__2afd793a9bcce35032dd1dbae99b.txt,R060648,Cristobalite,Cristobalite,SiO_2_,SiO_2_,SiO2,SiO2,Silicate,Silica,"Al,Mg,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6009,wide_gap_insulator,False,-3.2669786149999998,highly_stable,True,Cristobalite__R060648__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__2afd793a9bcce35032dd1dbae99b.txt,True,6,False,
R061064,RRUFF,Cristobalite__R061064__Raman__532______Raman_Data_Processed__0b8002966a311faea2c70ed6de26.txt,R061064,Cristobalite,Cristobalite,SiO_2_,SiO_2_,SiO2,SiO2,Silicate,Silica,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,5.6009,wide_gap_insulator,False,-3.2669786149999998,highly_stable,True,Cristobalite__R061064__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__0b8002966a311faea2c70ed6de26.txt,True,6,False,
R061107,RRUFF,Cristobalite__R061107__Raman__532______Raman_Data_Processed__f615fe1df54a3062d79bed91950e.txt,R061107,Cristobalite,Cristobalite,SiO_2_,SiO_2_,SiO2,SiO2,Silicate,Silica,"Al,Cr,Fe,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,5.6009,wide_gap_insulator,False,-3.2669786149999998,highly_stable,False,,True,6,False,
NO_ID_26,RRUFF,Cristobalite__X050046__Raman__514______Raman_Data_RAW__985dd8ca260f5855fa7446fe9aa7.txt,,Cristobalite,Cristobalite,SiO_2_,SiO_2_,SiO2,SiO2,Silicate,Silica,"O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6009,wide_gap_insulator,False,-3.2669786149999998,highly_stable,False,,False,1,False,
R040053,RRUFF,Crocoite__R040053-3__Raman__514__0-000__depolarized__Raman_Data_Processed__2f9aedb77c96cfad4c11f3482a42.txt,R040053,Crocoite,Crocoite,Pb(CrO_4_),Pb(CrO_4_),Pb(CrO4),CrPbO4,Oxide,,"Cr,O,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.9596,semiconductor,False,-1.735835536041666,stable,True,Crocoite__R040053-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__2f9aedb77c96cfad4c11f3482a42.txt,True,41,False,
R050044,RRUFF,Crocoite__R050044-3__Raman__514__0-000__depolarized__Raman_Data_Processed__264893ff111612d18968255c724c.txt,R050044,Crocoite,Crocoite,Pb(CrO_4_),Pb(CrO_4_),Pb(CrO4),CrPbO4,Oxide,,"Cr,O,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.9596,semiconductor,False,-1.735835536041666,stable,True,Crocoite__R050044-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__264893ff111612d18968255c724c.txt,True,42,False,
R160016,RRUFF,Crocoite__R160016-0__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e7744f49540ee5f1b26f7fea877b.txt,R160016,Crocoite,Crocoite,Pb(CrO_4_),Pb(CrO_4_),Pb(CrO4),CrPbO4,Oxide,,"Cr,O,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.9596,semiconductor,False,-1.735835536041666,stable,False,,True,16,False,
R061025,RRUFF,Crookesite__R061025__Raman__532______Raman_Data_Processed__4b16346163831227581365242f7a.txt,R061025,Crookesite,Crookesite,Cu_7_TlSe_4_,Cu_7_TlSe_4_,Cu7TlSe4,TlCu7Se4,Sulfide,,"Ag,Cu,Fe,La,Pb,S,Se,Tl,Zn",True,True,True,True,False,,False,False,False,False,False,True,True,True,0.36584999999999995,narrow_gap,False,-0.1180499195312503,marginally_stable,False,,True,6,False,
R050287,RRUFF,Cryolite__R050287__Raman__514______Raman_Data_Processed__e717bece87038c78bc2ea9338f22.txt,R050287,Cryolite,Cryolite,Na_2_NaAlF_6_,Na_2_NaAlF_6_,Na2NaAlF6,Na3AlF6,Halide,,"Al,F,Na",False,False,False,False,False,,False,False,False,False,False,True,True,True,6.2232,wide_gap_insulator,False,-3.3911451117140006,highly_stable,True,Cryolite__R050287__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__e717bece87038c78bc2ea9338f22.txt,True,8,False,
R120026,RRUFF,Cryolite__R120026__Raman__532______Raman_Data_Processed__a1c11abb4f5c4ba391d84ca2150f.txt,R120026,Cryolite,Cryolite,Na_2_NaAlF_6_,Na_2_NaAlF_6_,Na2NaAlF6,Na3AlF6,Halide,,"Al,F,Na",False,False,False,False,False,,False,False,False,False,False,True,True,True,6.2232,wide_gap_insulator,False,-3.3911451117140006,highly_stable,False,,True,6,False,
R120027,RRUFF,Cryolite__R120027__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9f46e4d5d51345b8e6a699e9663b.txt,R120027,Cryolite,Cryolite,Na_2_NaAlF_6_,Na_2_NaAlF_6_,Na2NaAlF6,Na3AlF6,Halide,,"Al,F,Na",False,False,False,False,False,,False,False,False,False,False,True,True,True,6.2232,wide_gap_insulator,False,-3.3911451117140006,highly_stable,False,,True,6,False,
R080051,RRUFF,Cryolithionite__R080051__Broad_Scan__532__0__unoriented__Raman_Data_Processed__fc8f847ed320fd1bcf24a0aa3a11.txt,R080051,Cryolithionite,Cryolithionite,Na_3_Al_2_(LiF_4_)_3_,Na_3_Al_2_(LiF_4_)_3_,Na3Al2(LiF4)3,Na3Li3Al2F12,Halide,,"Al,F,Li,Na",False,False,False,False,False,,False,False,False,False,False,True,True,True,7.0872,wide_gap_insulator,False,-3.475013256964,highly_stable,False,,True,8,False,
R061068,RRUFF,Cubanite__R061068__Raman__532______Raman_Data_Processed__677d7f62ddde2e55a35362f89cc8.txt,R061068,Cubanite,Cubanite,CuFe_2_S_3_,CuFe_2_S_3_,CuFe2S3,Fe2CuS3,Sulfide,,"Ag,As,Cu,Fe,La,Mn,Pb,S,Sb",True,True,True,True,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.568637391406251,stable,False,,True,6,False,
R040142,RRUFF,Cubiczirconia__R040142-3__Raman__514__0-000__depolarized__Raman_Data_Processed__00b6daab76fa59524bd898315fb3.txt,R040142,Cubiczirconia,Cubiczirconia,ZrO2,ZrO2,ZrO2,ZrO2,Oxide,,"O,Zr",True,False,True,False,False,,False,False,False,False,False,True,True,True,3.58275,wide_gap_insulator,False,-3.781201785555557,highly_stable,True,Cubiczirconia__R040142-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__00b6daab76fa59524bd898315fb3.txt,True,18,False,
R110112,RRUFF,Cubiczirconia__R110112__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1588783793569cd58c37f5725b67.txt,R110112,Cubiczirconia,Cubiczirconia,ZrO2,ZrO2,ZrO2,ZrO2,Oxide,,"O,Zr",True,False,True,False,False,,False,False,False,False,False,True,True,True,3.58275,wide_gap_insulator,False,-3.781201785555557,highly_stable,False,,True,4,False,
NO_ID_27,RRUFF,Cubiczirconia__X080012__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f568157b29bca4b784c764bb536b.txt,,Cubiczirconia,Cubiczirconia,ZrO2,ZrO2,ZrO2,ZrO2,Oxide,,"O,Zr",True,False,True,False,False,,False,False,False,False,False,True,True,True,3.58275,wide_gap_insulator,False,-3.781201785555557,highly_stable,False,,False,1,False,
